Site_Info,,Structure_Info,,,,,,,,,Seedling_Info,,,,,,Competition,,,Cover,,,,,,,,,,,
SITE_NAME,SITE_NO,STRUCTURE_TYPE,STRUCTURE_NO,STRUCTURE_SP,DBH,DECAY_CLASS,VEXAR,PLANTER_NAME,RECORDER_NAME,PHOTO_NO,TAG_ID,HEIGHT,RCD,AZIMUTH,DIST,LOG_HT,SPECIES,DIST,HEIGHT,GRASS,FORB,SHRUB,ROCK,CWD,LITTER,BARE_SOIL,MOSS,SNAG/ROOT,OTHER,TOTAL,NOTES
Pack Creek ,,1,43,UNK,34,2,0,LB,"SK, SS",1621,673,26,3.24,165,12,,SA sp,55,6,16,,,,,24,,,10,,50,
Pack Creek ,,1,43,UNK,34,2,0,LB,"SK, SS",1621,660,19.5,3.05,287,13.5,,SA sp,87,6,6,,,1,,27,14,6,6,,60,
Pack Creek ,,1,43,UNK,34,2,0,LB,"SK, SS",1621,682,26,3.67,1,12,,SA sp,34,1,2,11,1,1,,23,2,T,10,,50,
Pack Creek ,,1,40,ABLA,30.5,2,1,SS,"SK, SS",1604,650,24,3.09,170,19,,SA sp,62,1,3,,,,2,38,7,,,,50,UNK2 woody plant (RO2?) pic 1605
Pack Creek ,,1,40,ABLA,30.5,2,1,SS,"SK, SS",1604,695,21.5,3.45,284,11,,SA sp,57,0.5,2,4,,,,36,2,,6,,50,UNK2 woody plant (RO2?) pic 1605
Pack Creek ,,1,40,ABLA,30.5,2,1,SS,"SK, SS",1604,672,22,3.19,27,13.5,,SA sp,39,1,1,,,,,49,,,,,50,UNK2 woody plant (RO2?) pic 1605
Pack Creek ,,1,40,ABLA,30.5,2,1,SS,"SK, SS",1604,646,78,2.98,87,16.5,,UNK,2,25,12,,1,,1,34,2,,,,50,UNK2 woody plant (RO2?) pic 1605
Pack Creek ,,1,37,UNK,27,2,1,SS,"LB, LY",1596,666,18.5,3.31,264,20,,SA sp,43,1,2,5,,,3,37,3,,5,,55,
Pack Creek ,,1,37,UNK,27,2,1,SS,"LB, LY",1596,775,18.5,4.16,335,14,,SA sp,77,1,2,5,,,,43,,,,,50,
Pack Creek ,,1,37,UNK,27,2,1,SS,"LB, LY",1596,794,16.5,3.08,136,16.5,,SA sp,33,2,,1,2,,,42,,,5,,50,
Pack Creek ,,1,37,UNK,27,2,1,SS,"LB, LY",1596,787,28,3.52,199,18,,SA sp,28,3,,1,20,,,28,,,1,,50,
Pack Creek,,1,18,ABLA,26.5,2,0,SS,"LB, SK",1551,123,23,3.8,290,17,,SA sp,71,35,8,,,,,37,,,5,,50,
Pack Creek,,1,18,ABLA,26.5,2,0,SS,"LB, SK",1551,144,32,4.7,240,20,,SA sp,26,35,4,,40,,6,,,,,,50,
Pack Creek,,1,18,ABLA,26.5,2,0,SS,"LB, SK",1551,149,16,2.7,100,14,,SA sp,75,35,8,,,,,38,,,4,,50,
Pack Creek ,,1,39,UNK,44.5,2,0,SS,"SK, SS",1600,654,20,3.65,316,18.5,,SA sp,47,5,8,,,,,38,3,,1,,50,
Pack Creek ,,1,39,UNK,44.5,2,0,SS,"SK, SS",1600,798,22,3.46,256,15.5,,SA sp,49,1,3,,,,,42,1,,4,,50,
Pack Creek ,,1,39,UNK,44.5,2,0,SS,"SK, SS",1600,643,22,4.4,75,13.5,,SA sp,63,5,,T,,,,42,,,8,,50,
Pack Creek ,,1,42,PIEN ,44.5,2,1,LB,"SK, SS",1615,655,21.5,4.09,209,13.5,,SA sp,112,10,T,T,,1,,32,10,,7,,50,
Pack Creek ,,1,42,PIEN ,44.5,2,1,LB,"SK, SS",1615,651,22,3.7,263,14,,SA sp,114,10,T,,,,,30,8,,12,,50,
Pack Creek ,,1,42,PIEN ,44.5,2,1,LB,"SK, SS",1615,648,25,4.32,73,9,,SA sp,36,0.5,,T,2,,,25,10,,13,,50,
Pack Creek ,,1,44,UNK,30.5,2,1,LB,"SK, SS",1624,652,21.5,3.8,200,9.5,,SA sp,179,41,1,2,,,,34,3,,10,,50,
Pack Creek ,,1,44,UNK,30.5,2,1,LB,"SK, SS",1625,697,20,3.88,294,13,,SA sp,134,41,6,,,,,36,,,8,,50,
Pack Creek ,,1,44,UNK,30.5,2,1,LB,"SK, SS",1624,658,30.5,3.6,170,11,,SA sp,193,21,,,,,5,43,,,2,,50,
Pack Creek ,,1,29,UNK,37.5,2,1,LY,"LB, SS",1564,200,27,4.01,243,8.5,,,,,,14,,,,20,16,,,,50,
Pack Creek ,,1,29,UNK,37.5,2,1,LY,"LB, SS",1564,817,19,4.07,353,6,,,,,1,11,,1,2,24,4,,7,,50,
Pack Creek ,,1,29,UNK,37.5,2,1,LY,"LB, SS",1564,163,23,4.39,55,9,,,,,,2,,,,28,5,,15,,50,
Pack Creek ,,1,26,ABLA,17.9,2,0,SS,"SS, LY",1561,180,20,2.8,90,14,,SA sp,117,7,,25,,,1,19,5,,,,50,
Pack Creek ,,1,26,ABLA,17.9,2,0,SS,"SS, LY",1561,197,18.5,3.36,108,21,,SA sp,145,7,,25,,,,15,,,10,,50,
Pack Creek ,,1,26,ABLA,17.9,2,0,SS,"SS, LY",1561,807,20,3.05,300,16,,SA sp,142,7,,40,,,3,2,5,,,,50,
Pack Creek ,,1,23,ABLA,24.5,2,0,SS,"SS, LY",1559,187,20,3.81,229,19,,SA sp,57,36,,8,3,,,31,,,8,,50,
Pack Creek ,,1,23,ABLA,24.5,2,0,SS,"SS, LY",1559,171,28,4.16,293,16.5,,SA sp,97,36,,3,,,,45,,,2,,50,
Pack Creek ,,1,23,ABLA,24.5,2,0,SS,"SS, LY",1559,818,18.5,3.54,58,15,,SA sp,116,36,1,4,,,,40,,,5,,50,
Pack Creek ,,1,27,ABLA,24.1,2,0,SS,"SS, LY ",1559,233,22.5,3.93,180,10,,SA sp,16,1,,,2,,42,,2,,4,,50,site elevation: 9780
Pack Creek ,,1,27,ABLA,24.1,2,0,SS,"SS, LY ",1559,184,14.5,2.88,293,19,,SA sp,52,4,,T,,T,2,48,,,,,50,site elevation: 9780
Pack Creek ,,1,27,ABLA,24.1,2,0,SS,"SS, LY ",1559,185,20,3.43,340,15,,SA sp,45,8,,T,,,20,30,,,,,50,site elevation: 9780
Pack Creek ,,1,22,UNK,19.5,2,1,SS,"LB, SK",1557,815,21,4.35,230,17.5,,SA sp,24,4,,8,5,,,37,,,,,50,
Pack Creek ,,1,22,UNK,19.5,2,1,SS,"LB, SK",1557,820,24.5,3.89,330,12.5,,SA sp,42,4,4,8,,,,38,,,,,50,
Pack Creek ,,1,22,UNK,19.5,2,1,SS,"LB, SK",1557,828,24,3.42,70,21.5,,SA sp,33,3.5,,4,5,T,,41,,,,,50,
Pack Creek,,1,20,ABLA,32,2,1,,"LB, SK",1555,294,15.5,4.17,220,11.5,,SA sp,31,12.5,2,4,8,,,16,,,20,,50,210 + 0812 - 45 cm apart
Pack Creek,,1,20,ABLA,32,2,1,,"LB, SK",1555,210,17.5,3.92,300,10,,SA sp,25,11.5,,2,15,,,18,,,15,,50,210 + 0812 - 45 cm apart
Pack Creek,,1,20,ABLA,32,2,1,,"LB, SK",1555,823,20,3.36,140,8.5,,SA sp,35,12.5,,,10,4,,31,,,5,,50,210 + 0812 - 45 cm apart
Pack Creek ,,1,19,UNK,30,2,0,SS,"LB, SK",1553,808,92.5,4.5,230,22,,SA sp,40,6,,4,15,,,27,,,4,,50,
Pack Creek ,,1,19,UNK,30,2,0,SS,"LB, SK",1553,253,18,3.59,165,6,,SA sp,33,4,2,2,8,,,28,,,10,,50,
Pack Creek ,,1,19,UNK,30,2,0,SS,"LB, SK",1553,240,20,3.6,300,13.5,,SA sp,42,5.5,1,25,,,,9,,,15,,50,
Pack Creek ,,1,12,ABLA,22.5,2,1,SK,"SK, LY",1529,284,20.5,2.67,315,11.5,,SA sp,71,25,,,,,2,48,,,,,50,Soren has been measuring aspect from seedling to tree vs. tree to seedling - data sheets with Soren should have #s reversed 
Pack Creek ,,1,12,ABLA,22.5,2,1,SK,"SK, LY",1529,243,24,2.84,100,9,,SA sp,100,25,,1,,,8,41,,,,,50,Soren has been measuring aspect from seedling to tree vs. tree to seedling - data sheets with Soren should have #s reversed 
Pack Creek ,,1,12,ABLA,22.5,2,1,SK,"SK, LY",1529,261,19.5,3.28,190,12,,SA sp,105,25,,,,,8,42,,,,,50,Soren has been measuring aspect from seedling to tree vs. tree to seedling - data sheets with Soren should have #s reversed 
Pack Creek ,,1,11,ABLA,22.5,2,0,SS,"SK, LY ",1528,281,19,2.6,20,4.5,,SA sp,31,3,,T,,4,,46,,,,,50,"SASP = sambuca, RISP = ribes "
Pack Creek ,,1,11,ABLA,22.5,2,0,SS,"SK, LY ",1528,260,13.5,3.8,240,20,,RI sp,70,39,,16,,,10,24,,,,,50,"SASP = sambuca, RISP = ribes "
Pack Creek ,,1,11,ABLA,22.5,2,0,SS,"SK, LY ",1528,289,19.5,3.62,165,15,,RI sp,20,39,,,8,,25,17,,,,,50,"SASP = sambuca, RISP = ribes "
Pack Creek ,,1,13,ABLA,21,2,0,LB,"SK, LY",1536,269,18.5,2.89,110,7,,SYLE,46,29,4,,,12,,24,,,10,,50,
Pack Creek ,,1,13,ABLA,21,2,0,LB,"SK, LY",1536,247,21.5,3.01,190,29.5,,SYLE,114,29,,5,,15,,30,,,,,50,
Pack Creek ,,1,13,ABLA,21,2,0,LB,"SK, LY",1536,300,21.5,2.48,340,6.5,,SYLE,68,29,,15,,5,8,,,,5,,33,
Pack Creek ,,1,7,ABLA,19.7,2,1,SS,"LB, LY",104.1516,88,20,3.15,105,13,,SA sp,104,15,,,,,,50,,,,,50,
Pack Creek ,,1,7,ABLA,19.7,2,1,SS,"LB, LY",104.1516,99,14.5,2.58,210,16,,SA sp,150,15,,1,,,,39,10,,,,50,
Pack Creek ,,1,7,ABLA,19.7,2,1,SS,"LB, LY",104.1516,98,20,3.01,283,10.5,,SA sp,145,17,,,,,,35,5,,10,,50,
Pack Creek,,1,15,UNK,25,4,0,SS,"LB, SK",1546,129,17,3.44,180,6.5,,RU sp,32,28,,30,,,,15,,,5,,50,
Pack Creek,,1,15,UNK,25,4,0,SS,"LB, SK",1546,140,18.5,3,135,22,,RU sp,22.5,28,,10,,,,32,,,8,,50,
Pack Creek,,1,15,UNK,25,4,0,SS,"LB, SK",1546,151,12,2.6,340,11.5,,SA sp,19,5.5,,,5,,,41,,,4,,50,
Pack Creek ,,1,16,ABLA,22,2,1,SS,"LB, SK",1547,143,17,3.83,310,13.5,,SA sp,82,5,,2,,,,48,,,,,50,
Pack Creek ,,1,16,ABLA,22,2,1,SS,"LB, SK",1547,145,20,3.12,10,15.5,,SA sp,82,5,,8,,,12,,20,,10,,50,
Pack Creek ,,1,16,ABLA,22,2,1,SS,"LB, SK",1547,148,17,2.25,110,20,,SA sp,37,5,3,8,,,,39,,,,,50,
Pack Creek ,,1,36,ABLA,29.5,2,0,SS,"LB, SK",1592,740,20.5,3.43,40,17.5,,SA sp,137,5.5,4,6,,,,49,,,,,59,
Pack Creek ,,1,36,ABLA,29.5,2,0,SS,"LB, SK",1592,754,18,4.8,220,10.5,,SA sp,85,7.5,8,,,30,,12,,,,,50,
Pack Creek ,,1,25,ABLA,17.9,2,0,LY,"SS, LY ",1560,194,21,4.42,23,4,,SA sp,66,23,,,,10,1,,36,,3,,50,
Pack Creek ,,1,25,ABLA,17.9,2,0,LY,"SS, LY ",1560,186,18,3.48,260,6,,SA sp,92,23,3,,,10,,,22,,15,,50,
Pack Creek ,,1,24,ABLA,21.6,2,0,SS ,"SS, LY",1562,183,19.5,4.48,195,20.5,,RU sp,44,24,1,T,,7,2,40,,,,,50,
Pack Creek ,,1,24,ABLA,21.6,2,0,SS ,"SS, LY",1562,829,20.5,3.83,317,22,,RU sp,22,24,,,6,,,44,,,,,50,
Pack Creek ,,1,28,ABLA,23.3,2,0,SS,"SS, LY",1564,182,15.5,3.98,304,12,,RIMO,114,20,,6,,,8,10,26,,,,50,
Pack Creek ,,1,28,ABLA,23.3,2,0,SS,"SS, LY",1564,188,24.5,4.58,104,8,,SA sp,48,22,,10,,,30,5,5,,,,50,
Pack Creek,,1,17,UNK,49.5,2,1,SS,"LB, SK",1548,121,26,4.04,200,47.5,,SA sp,118,6,,4,,,,,46,,,,50,
Pack Creek,,1,17,UNK,49.5,2,1,SS,"LB, SK",1548,142,25.5,4.5,270,19,,SA sp,35,6,2,5,,,,23,,,20,,50,
Pack Creek,,1,17,UNK,49.5,2,1,SS,"LB, SK",1548,147,23,3.66,320,26,,SA sp,54,6,,10,,,,10,,,30,,50,
Pack Creek,,1,17,UNK,49.5,2,1,SS,"LB, SK",1548,119,29,4.06,180,29,,SA sp,110,4,,,,,,35,,,15,,50,
Pack Creek,,1,17,UNK,49.5,2,1,SS,"LB, SK",1548,120,19,3.85,120,25,,SA sp,65,4,,,,,,20,,,30,,50,
Pack Creek ,,1,41,ABLA,26.8,2,1,LB,"SS, SK",1609,632,18,4.75,163,11.5,,SA sp,86,1,4,4,,,,14,27,,1,,50,
Pack Creek ,,1,41,ABLA,26.8,2,1,LB,"SS, SK",1609,622,21.5,3.5,238,9,,RU sp,117,3,8,,,1,,17,6,,18,,50,
Pack Creek ,,1,41,ABLA,26.8,2,1,LB,"SS, SK",1609,649,17.5,3.32,340,8.5,,SA sp,42,1,2,2,T,1,,38,4,,3,,50,
Pack Creek ,,1,41,ABLA,26.8,2,1,LB,"SS, SK",1609,645,20,3.8,52,8,,SA sp,32,1,1,,,,,47,2,,,,50,
Pack Creek ,,1,41,ABLA,26.8,2,1,LB,"SS, SK",1609,641,27,3.87,108,8,,UNKO2,14,1,T,2,T,,,22,12,,4,,40,
Pack Creek ,,3,16,,,,0,LB,"LB, SS",1542,115,18,3.25,,,,SA sp,52,22,5,14,,,,10,71,,,,100,
Pack Creek,,3,16,,,,0,LB,"LB, SS",1542,114,25,3.61,,,,SA sp,61,22,,8,,9,,16,67,,,,100,
Pack Creek ,,3,16,,,,0,LB ,"LB, SS",1542,122,18,2.67,,,,SA sp ,71,22,2,13,,10,,8,67,,,,100,
Pack Creek ,,3,16,,,,0,LB ,"LB, SS",1542,118,19,2.94,,,,SA sp ,46,22,2,6,,13,,6,71,,2,,100,
Pack Creek ,,3,8,,,,0,SS,"LB, LY",104-1517,68,19.5,4.54,,,,SA sp,82,15,,10,,,,40,50,,,,100,
Pack Creek ,,3,8,,,,0,SS,"LB, LY",104-1517,45,21.5,3.14,,,,SA sp,58,15,2,8,,,2,48,40,,,,100,
Pack Creek ,,3,8,,,,0,SS,"LB, LY",104-1517,63,14,3.63,,,,SA sp,148,15,,5,,1,1,5,87,,1,,100,
Pack Creek ,,3,8,,,,0,SS,"LB, LY",104-1517,60,18.5,3.23,,,,SA sp,95,15,4,,,1,2,83,10,,,,100,
Pack Creek ,,3,17,,,,0,LB,"SK, LY",1537,292,22.5,2.61,,,,,,,,8,,,,10,82,,,,100,
Pack Creek ,,3,17,,,,0,LB,"SK, LY",1537,223,28.5,3.81,,,,,,,,,,15,,,85,,,,100,
Pack Creek ,,3,17,,,,0,LB,"SK, LY",1537,214,18.5,3.2,,,,SA sp,125,1.5,T,2,,4,,,82,,12,,100,
Pack Creek ,,3,17,,,,0,LB,"SK, LY",1537,107,19.5,3.18,,,,,,,,2,,8,,,88,,2,,100,
Pack Creek ,,3,4,,,,1,SS,KY,,14,32,4.78,,,,RICE,132,28,,20,,,5,15,60,,,,100,
Pack Creek ,,3,4,,,,1,SS,KY,,13,25,4.4,,,,SA sp,30,5,5,20,10,,15,50,,,,,100,
Pack Creek ,,3,4,,,,1,SS,KY,,89,20,4.57,,,,SA sp,24,13.5,,,30,,5,65,,,,,100,
Pack Creek ,,3,4,,,,1,SS,KY,,15,20.5,3.71,,,,SA sp,66,13.5,,20,,,5,20,55,,,,100,
Pack Creek ,,3,2,,,,1,LY,KY,,5,17,4.24,,,,,,,,5,,,5,,90,,,,100,
Pack Creek ,,3,2,,,,1,LY,KY,,7,28,4.62,,,,,,,,,,5,5,,90,,,,100,
Pack Creek ,,3,2,,,,1,LY,KY,,6,20.5,5.64,,,,,,,,10,,,10,40,40,,,,100,
Pack Creek ,,3,2,,,,1,LY,KY,,8,31.5,4.26,,,,SA sp,64,29,5,,,,20,,75,,,,100,
Pack Creek ,,3,22,,,,1,LY,"LB, SS, SK",1570,804,22.5,2.35,,,,,,,1,8,,1,,28,34,28,,,100,
Pack Creek ,,3,22,,,,1,LY,"LB, SS, SK",1570,193,15,3.17,,,,,,,,10,,,,30,55,5,,,100,
Pack Creek ,,3,22,,,,1,LY,"LB, SS, SK",1570,167,25,2.86,,,,,,,5,30,,,,,65,,,,100,
Pack Creek ,,3,22,,,,1,LY,"LB, SS, SK",1570,153,17.5,4.27,,,,,,,,25,,,,10,65,,,,100,
Pack Creek ,,3,22,,,,1,LY,"LB, SK ",1575,156,15.5,3.87,,,,SA sp,112,3,,8,,,,52,40,,,,100,
Pack Creek ,,3,22,,,,1,LY,"LB, SK ",1575,165,28,4.74,,,,SA sp,50,2,8,8,,,,44,40,,,,100,
Pack Creek ,,3,22,,,,1,LY,"LB, SK ",1575,174,16.5,3.31,,,,RIMO,178,3,,8,,,,52,40,,,,100,
Pack Creek ,,3,22,,,,1,LY,"LB, SK ",1575,164,17.5,4.12,,,,SA sp,135,1,4,12,,,,54,30,,,,100,
Pack Creek ,,3,23,,,,1,LY,"LB, SK ",1579,159,25,5.14,,,,,,,,,,,,8,92,,,,100,
Pack Creek ,,3,23,,,,1,LY,"LB, SK ",1579,724,18.5,3.13,,,,,,,,5,,,,10,85,,,,100,
Pack Creek ,,3,23,,,,1,LY,"LB, SK ",1579,725,16.5,3.91,,,,,,,2,1,,,,20,77,,,,100,
Pack Creek ,,3,23,,,,1,LY,"LB, SK ",1579,718,18.5,3.36,,,,,,,,2,,,,40,48,,,,90,
Pack Creek ,,3,28,,,,0,SS,LY,1595,761,22,3.78,,,,,,,1,1,,,8,,90,,,,100,
Pack Creek ,,3,28,,,,0,SS,LY,1595,741,20.5,4.15,,,,,,,1,5,,,3,,91,,,,100,
Pack Creek ,,3,28,,,,0,SS,LY,1595,757,30,3.93,,,,,,,2,,,,,10,88,,,,100,
Pack Creek ,,3,28,,,,0,SS,LY,1595,744,19,3.78,,,,,,,,1,,,5,20,74,,,,100,
Pack Creek ,,3,20,,,,0,LY,"LB, SS",1565,168,16,4.25,,,,SA sp,154,2,T,3,,,,2,95,,,,100,
Pack Creek ,,3,20,,,,0,LY,"LB, SS",1565,801,18.5,2.51,,,,,,,,2,,1,,40,57,,,,100,
Pack Creek ,,3,20,,,,0,LY,"LB, SS",1565,172,16.5,3.88,,,,SA sp,183,39,,T,,,,90,10,,,,100,
Pack Creek ,,3,20,,,,0,LY,"LB, SS",1565,826,14.5,2.59,,,,SA sp,177,39,6,3,,,,45,46,,,,100,
Pack Creek,,3,21,,,,1,LY,"LB, SS",1569,170,16.5,1.86,,,,,,,2,9,,,,85,4,,,,100,
Pack Creek,,3,21,,,,1,LY,"LB, SS",1569,295,18,2.01,,,,,,,,8,,,,70,22,,,,100,
Pack Creek,,3,21,,,,1,LY,"LB, SS",1569,192,17.5,1.58,,,,,,,,17,,,,79,4,,,,100,
Pack Creek,,3,21,,,,1,LY,"LB, SS",1569,162,17.5,2.11,,,,,,,5,18,,,,73,4,,,,100,
Pack Creek,,3,26,,,,1,SS,LY,1591,733,180,2.8,,,,SA sp,80,12,5,10,,,3,10,72,,,,100,
Pack Creek,,3,26,,,,1,SS,LY,1591,732,24,3.83,,,,SA sp,105,10,2,1,,1,,10,86,,,,100,
Pack Creek,,3,26,,,,1,SS,LY,1591,743,22,3.8,,,,SA sp,141,13,20,3,,,1,76,,,,,100,
Pack Creek,,3,26,,,,1,SS,LY,1591,752,16.5,3.75,,,,SA sp,59,7,10,3,,,,87,,,,,100,
Pack Creek,,3,25,,,,0,LY,LY,1585,756,20,2.56,,,,SA sp,89,10,,10,,,,90,,,,,100,
Pack Creek,,3,25,,,,0,LY,LY,1585,758,15,3.44,,,,SA sp,19,3,,1,3,,,96,,,,,100,
Pack Creek,,3,25,,,,0,LY,LY,1585,734,21.5,2.91,,,,SA sp,59,3,3,8,,,1,88,,,,,100,
Pack Creek,,3,25,,,,0,LY,LY,1585,745,16,3.08,,,,RU sp,28,7,,4,,,10,86,,,,,100,
Pack Creek ,,3,24,,,,0,LY,LY,1583,755,27.5,2.96,,,,SA sp,152,9,6,2,,,,92,,,,,100,
Pack Creek ,,3,24,,,,0,LY,LY,1583,759,20,3.32,,,,SA sp,75,10,1,4,,,,95,,,,,100,
Pack Creek ,,3,24,,,,0,LY,LY,1583,738,16.5,3.35,,,,SA sp,45,10,,4,,,,96,,,,,100,
Pack Creek ,,3,24,,,,0,LY,LY,1583,750,13,4.05,,,,SA sp,73,2,1,6,,,1,92,,,,,100,
Pack Creek,,3,29,,,,1,SS,LY,1602,767,15,3.88,,,,SA sp,102,10,10,1,,,3,66,20,,,,100,
Pack Creek,,3,29,,,,1,SS,LY,1602,626,17.5,3.81,,,,SA sp,169,22,4,10,,,,86,,,,,100,
Pack Creek,,3,29,,,,1,SS,LY,1602,698,22.5,3.45,,,,SA sp,138,12,15,8,,,3,3,71,,,,100,
Pack Creek,,3,29,,,,1,SS,LY,1602,774,18,3.69,,,,SA sp,86,12,5,12,,,,3,80,,,,100,
Pack Creek ,,3,30,,,,0,SS,LY,1605,773,19,3.34,,,,SA sp,88,12,4,4,,8,2,82,,,,,100,
Pack Creek ,,3,30,,,,0,SS,LY,1605,625,16,4.17,,,,SA sp,55,3,12,3,,,,85,,,,,100,
Pack Creek ,,3,30,,,,0,SS,LY,1605,776,13,3.04,,,,RU sp,76,2,5,3,,,,92,,,,,100,
Pack Creek ,,3,30,,,,0,SS,LY,1605,800,20,4.82,,,,SA sp,49,7,,1,,,,99,,,,,100,
Pack Creek,,3,31,,,,1,LB,LY,1610,793,24,4.22,,,,SA sp,43,1,,T,,5,,95,,,,,100,
Pack Creek,,3,31,,,,1,LB,LY,1610,797,29.5,4.34,,,,SA sp,67,8,,,,2,,98,,,,,100,
Pack Creek,,3,31,,,,1,LB,LY,1610,782,20.5,3.42,,,,SA sp,51,8,6,,,2,,86,,,6,,100,
Pack Creek,,3,31,,,,1,LB,LY,1610,763,26,3.15,,,,SA sp,35,3,,T,5,,,95,,,,,100,
Pack Creek,,3,34,,,,0,LB,LY,1619,762,23.5,4.22,,,,SA sp,70,9,,5,,,,95,,,,,100,
Pack Creek,,3,34,,,,0,LB,LY,1619,795,26,3.72,,,,SA sp,122,27,,25,,,,71,,,4,,100,
Pack Creek,,3,34,,,,0,LB,LY,1619,770,24,4.35,,,,SA sp,132,9,,3,,,,97,,,,,100,
Pack Creek,,3,34,,,,0,LB,LY,1619,768,21.5,3.5,,,,SA sp,67,9,2,3,,,,95,,,,,100,
Pack Creek ,,3,37,,,,0,LB,"SS, SK",1626,659,30,4.68,,,,SA sp,88,8,,T,,1,,60,39,,,,100,
Pack Creek ,,3,37,,,,0,LB,"SS, SK",1626,628,21.5,3.16,,,,SA sp,187,8,22,3,,,,59,6,,,,90,
Pack Creek ,,3,37,,,,0,LB,"SS, SK",1626,630,22,3.43,,,,SA sp,132,24,21,10,,,,57,2,,,,90,
Pack Creek ,,3,37,,,,0,LB,"SS, SK",1626,671,27.5,4.93,,,,SA sp,122,4,12,10,,,,50,28,,,,100,
Pack Creek ,,3,36,,,,1,LB,SK ,1623,644,24.5,3.87,,,,SA sp,31,2,2,,5,,1,42,,,,,50,
Pack Creek ,,3,36,,,,1,LB,SK ,1623,647,22.5,4.83,,,,SA sp,45,17,3,,5,,,42,,,,,50,
Pack Creek ,,3,36,,,,1,LB,SK ,1623,683,23,4.18,,,,SA sp,62,46,T,,2,,,42,,,,,44,
Pack Creek ,,3,36,,,,1,LB,SK ,1623,678,23,3.46,,,,SA sp,26,1,6,,8,,,36,,,,,50,
Pack Creek ,,3,32,,,,0,LB,"SK, SS",1612,669,24.5,4.13,,,,SA sp,131,20,5,5,,,,90,,,,,100,
Pack Creek ,,3,32,,,,0,LB,"SK, SS",1612,699,16,2.74,,,,SA sp,147,21,7,T,,,,93,,,,,100,
Pack Creek ,,3,32,,,,0,LB,"SK, SS",1612,700,22.5,3.91,,,,SA sp,76,77,2,5,,,,85,6,,2,,100,
Pack Creek ,,3,32,,,,0,LB,"SK, SS",1612,668,21,3.71,,,,SA sp,58,21,8,T,,,,90,2,,,,100,
Pack Creek,,3,35,,,,0,LB,"SK, SS",1662,670,18,3.86,,,,SA sp,93,3,6,5,,,,89,,,,,100,
Pack Creek,,3,35,,,,0,LB,"SK, SS",1662,684,19.5,4.51,,,,SA sp,39,1,8,,1,,2,89,,,,,100,
Pack Creek,,3,35,,,,0,LB,"SK, SS",1662,693,24.5,3,,,,UNKO2,32.5,4,5,T,2,,,93,,,,,100,
Pack Creek,,3,35,,,,0,LB,"SK, SS",1662,680,27.5,4,,,,SA sp,23.5,1,3,4,4,,,88,,1,,,100,
Pack Creek ,,3,33,,,,1,LB,"SK, SS",1617,656,24.5,4.45,,,,SA sp,36,1.5,2,,9,,,89,,,,,100,
Pack Creek ,,3,33,,,,1,LB,"SK, SS",1617,689,18,3.95,,,,SA sp,65,1.5,5,,,,,93,2,,,,100,
Pack Creek ,,3,33,,,,1,LB,"SK, SS",1617,640,22,3.41,,,,SA sp,100,7,8,,,,,89,3,,,,100,
Pack Creek ,,3,33,,,,1,LB,"SK, SS",1617,691,27,4.03,,,,SA sp,75,7,13,,,,,87,,,,,100,
Pack Creek ,,3,27,,,,1,SS,"LB, LY",1598,783,18,3.43,,,,SA sp,70,9,12,3,,,1,34,,,,,50,
Pack Creek ,,3,27,,,,1,SS,"LB, LY",1598,791,16,3.56,,,,SA sp,68,9,25,1,,,1,23,,,,,50,
Pack Creek ,,3,27,,,,1,SS,"LB, LY",1598,771,22.5,3.56,,,,RU sp,68,5,4,8,,,1,37,,,,,50,
Pack Creek ,,3,27,,,,1,SS,"LB, LY",1598,781,20.5,4.05,,,,SA sp,166,9,20,,,,,30,,,,,50,
Pack Creek,,3,5,,,,1,SS,KY,,17,26.5,4.82,,,,SA sp,133,3.5,,,,5,5,,90,,,,100,
Pack Creek,,3,5,,,,1,SS,KY,,100,22.5,3.12,,,,SA sp,60,3.5,1,,,10,10,,79,,,,100,
Pack Creek,,3,5,,,,1,SS,KY,,87,20.5,3,,,,SA sp,81,34,5,2,,10,,,73,,10,,100,
Pack Creek,,3,5,,,,1,SS,KY,,31,20,4.02,,,,SA sp,181,34,4,,,2,5,89,,,,,100,
Pack Creek,,3,5,,,,1,SS,KY,,29,18.5,3.59,,,,SA sp,180,34,,,,,15,,85,,,,100,
Pack Creek,,3,5,,,,1,SS,KY,,58,30,4.51,,,,,,,5,30,,,5,,60,,,,100,
Pack Creek,,3,5,,,,1,SS,KY,,93,23.5,4.08,,,,SA sp,136,9,4,35,,5,,,56,,,,100,
Pack Creek,,3,5,,,,1,SS,KY,,70,23,4.54,,,,SA sp,81,10,10,,,,2,53,20,,15,,100,
Pack Creek ,,3,,,,,1,SS,"SS, LY",1549,242,20,3.03,,,,SA sp,99,2.5,3,5,,3,,89,,,,,100,blue / yellow flags near weather station
Pack Creek ,,3,,,,,1,SS,"SS, LY",1549,290,22.5,2.73,,,,SA sp,78,2.5,,8,,5,,87,,,,,100,blue / yellow flags near weather station
Pack Creek ,,3,,,,,1,SS,"SS, LY",1549,249,19,3.35,,,,SA sp,7,2.5,4,,1,1,,94,,,,,100,blue / yellow flags near weather station
Pack Creek ,,3,,,,,1,SS,"SS, LY",1549,204,24,3.66,,,,SA sp,36,1,2,,1,,,95,2,,,,100,blue / yellow flags near weather station
